Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
147.32.84.165-64.12.90.1-2419-25-6,147.32.84.165,2419,64.12.90.1,25,6,10/08/2011 06:59:02 PM,9012806,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657194218981303,1802561.2,2687025.1459714146,6008296.0,6.0,9012800.0,2253200.0,2876277.1064359103,6008296.0,9.0,0,0,0,0,0,0,0,0,0,140,28,0.5547661849151087,0.11095323698302172,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3004501.0,0.0,3004501.0,3004501.0,6008296.0,0.0,6008296.0,6008296.0,No Label
147.32.84.165-207.115.21.20-3718-25-6,147.32.84.165,3718,207.115.21.20,25,6,10/08/2011 07:41:59 PM,8990205,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6673930127288533,1798041.0,2684617.6353330095,6008660.0,8.0,8990195.0,2247548.75,2874458.9662266737,6008660.0,8.0,0,0,0,0,0,0,0,0,0,140,28,0.5561608439407111,0.11123216878814221,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,2981536.0,0.0,2981536.0,2981536.0,6008660.0,0.0,6008660.0,6008660.0,No Label
147.32.84.165-207.115.21.22-2987-25-6,147.32.84.165,2987,207.115.21.22,25,6,10/08/2011 04:48:02 PM,8912578,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732058894744035,1782515.6,2647901.493327745,5908084.0,4.0,8912572.0,2228143.0,2832775.6518330215,5908084.0,4.0,0,0,0,0,0,0,0,0,0,140,28,0.5610049078953362,0.11220098157906724,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3004487.0,0.0,3004487.0,3004487.0,5908084.0,0.0,5908084.0,5908084.0,No Label
147.32.84.165-64.236.79.229-1224-80-6,147.32.84.165,1224,64.236.79.229,80,6,10/08/2011 05:01:39 PM,117943,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.393359504167265,29485.750000000004,58786.282920281104,117665.0,9.0,117934.0,58967.0,83376.3747832682,117923.0,11.0,117674.0,117674.0,0.0,117674.0,117674.0,0,0,0,0,68,56,25.43601570250036,16.957343801666905,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,2,0,-1,4380,0,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-62.149.7.77-2077-53-17,147.32.84.165,2077,62.149.7.77,53,17,10/08/2011 06:35:45 PM,426252,1,2,36.0,119.0,36.0,36.0,36.0,0.0,83.0,36.0,59.5,33.23401871576773,363.6346574326924,7.038090143858562,213126.0,225537.36471369883,372605.0,53647.0,0,0,0,0,0,426252.0,426252.0,0.0,426252.0,426252.0,0,0,0,0,8,16,2.346030047952854,4.692060095905708,36.0,83.0,47.75,23.5,552.25,0,0,0,0,0,0,0,0,2.0,63.666666666666664,36.0,59.5,0,0,0,0,0,0,1,36,2,119,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-85.158.139.83-2874-25-6,147.32.84.165,2874,85.158.139.83,25,6,10/08/2011 04:44:25 PM,9013014,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665704058597934,1802602.8,2687171.381515924,6008739.0,9.0,9013005.0,2253251.25,2876449.178229109,6008739.0,9.0,0,0,0,0,0,0,0,0,0,140,28,0.5547533821649451,0.110950676432989,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3004265.0,0.0,3004265.0,3004265.0,6008739.0,0.0,6008739.0,6008739.0,No Label
147.32.84.165-205.188.190.1-1207-25-6,147.32.84.165,1207,205.188.190.1,25,6,10/08/2011 06:09:21 PM,9012961,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657079732176806,1802592.2,2687270.010030942,6009108.0,5.0,9012952.0,2253238.0,2876574.796877587,6009108.0,5.0,0,0,0,0,0,0,0,0,0,140,28,0.5547566443480672,0.11095132886961342,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3003848.0,0.0,3003848.0,3003848.0,6009108.0,0.0,6009108.0,6009108.0,No Label
147.32.84.165-195.113.232.99-3912-80-6,147.32.84.165,3912,195.113.232.99,80,6,10/08/2011 05:41:59 PM,738103,9,4,1006.0,196.0,503.0,0.0,111.77777777777777,221.8021515775815,196.0,0.0,49.0,98.0,1628.4990035266082,17.61271800819127,61508.58333333333,160213.4367418313,537099.0,4.0,738095.0,92261.875,192773.8162951134,537099.0,4.0,2812.0,937.3333333333334,642.7179267247284,1677.0,515.0,0,0,0,0,188,96,12.193420159517032,5.419297848674237,0.0,503.0,85.85714285714285,184.23098258722646,33941.054945054944,0,1,0,0,0,0,0,0,0.0,92.46153846153847,111.77777777777777,49.0,0,0,0,0,0,0,9,1006,4,196,-1,6432,2,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-161.58.16.34-3876-25-6,147.32.84.165,3876,161.58.16.34,25,6,10/08/2011 05:07:49 PM,9013245,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6656869973023035,1802649.0,2687215.375589757,6008807.0,9.0,9013236.0,2253309.0,2876491.913611903,6008807.0,9.0,0,0,0,0,0,0,0,0,0,140,28,0.5547391644185863,0.11094783288371725,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3004429.0,0.0,3004429.0,3004429.0,6008807.0,0.0,6008807.0,6008807.0,No Label
147.32.84.165-173.192.170.88-2312-80-6,147.32.84.165,2312,173.192.170.88,80,6,10/08/2011 05:13:16 PM,18963991,15,4,1580.0,0.0,395.0,0.0,105.33333333333333,180.80639474574008,0.0,0.0,0.0,0.0,83.31579570987985,1.0018988091694412,1053555.0555555555,1898158.9913441506,6688443.0,5.0,1.8963983E7,1354570.2142857143,2067070.0682090758,6688443.0,5.0,1.2275316E7,4091772.0,1654190.1701730064,6000284.0,3070199.0,0,0,0,0,324,112,0.7909727440811378,0.21092606508830342,0.0,395.0,78.99999999999999,162.10457962945435,26277.894736842103,0,1,0,0,0,0,0,0,0.0,83.15789473684211,105.33333333333333,0.0,0,0,0,0,0,0,15,1580,4,0,-1,5840,4,0,1.2275539E7,0.0,1.2275539E7,1.2275539E7,6688443.0,0.0,6688443.0,6688443.0,No Label
147.32.84.165-64.12.90.98-2392-25-6,147.32.84.165,2392,64.12.90.98,25,6,10/08/2011 06:58:26 PM,9012249,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657605665356117,1802449.8,2687048.972784865,6008605.0,8.0,9012239.0,2253059.75,2876336.9174349024,6008605.0,8.0,0,0,0,0,0,0,0,0,0,140,28,0.5548004721130098,0.11096009442260195,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3003636.0,0.0,3003636.0,3003636.0,6008605.0,0.0,6008605.0,6008605.0,No Label
147.32.84.165-194.28.172.37-1771-25-6,147.32.84.165,1771,194.28.172.37,25,6,10/08/2011 06:39:44 PM,9012858,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657155810066019,1802571.6,2628172.534539314,5902508.0,9.0,9012849.0,2253212.25,2802833.303199862,5902508.0,9.0,0,0,0,0,0,0,0,0,0,140,28,0.5547629841721683,0.11095259683443366,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3110341.0,0.0,3110341.0,3110341.0,5902508.0,0.0,5902508.0,5902508.0,No Label
147.32.84.165-81.177.6.193-2077-53-17,147.32.84.165,2077,81.177.6.193,53,17,10/08/2011 06:28:43 PM,228804,3,1,109.0,39.0,39.0,35.0,36.333333333333336,2.309401076758503,39.0,39.0,39.0,0.0,646.8418384293981,17.482211849443193,76268.0,91632.48428368621,181984.0,19588.0,201572.0,100786.0,114831.31283757057,181984.0,19588.0,0,0,0,0,0,0,0,0,0,24,8,13.111658887082394,4.370552962360798,35.0,39.0,37.4,2.1908902300206647,4.800000000000001,0,0,0,0,0,0,0,0,0.0,46.75,36.333333333333336,39.0,0,0,0,0,0,0,3,109,1,39,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-77.88.21.89-1099-25-6,147.32.84.165,1099,77.88.21.89,25,6,10/08/2011 06:22:20 PM,9013075,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665699553149175,1802615.0,2687207.830545769,6008843.0,8.0,9013066.0,2253266.5,2876491.393413221,6008843.0,8.0,0,0,0,0,0,0,0,0,0,140,28,0.5547496276243125,0.11094992552486248,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3004224.0,0.0,3004224.0,3004224.0,6008843.0,0.0,6008843.0,6008843.0,No Label
147.32.84.165-64.12.90.98-2568-25-6,147.32.84.165,2568,64.12.90.98,25,6,10/08/2011 07:02:33 PM,8953366,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6701390292768105,1790673.2,2680536.8164355997,6008413.0,4.0,8953357.0,2238339.25,2871295.4480869635,6008413.0,4.0,0,0,0,0,0,0,0,0,0,140,28,0.5584491910640087,0.11168983821280175,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,2944949.0,0.0,2944949.0,2944949.0,6008413.0,0.0,6008413.0,6008413.0,No Label
147.32.84.165-207.115.36.22-4716-25-6,147.32.84.165,4716,207.115.36.22,25,6,10/08/2011 05:31:13 PM,9028749,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645438919611123,1805749.8,2691748.900109685,6018818.0,7.0,9028741.0,2257185.25,2881328.9326647376,6018818.0,7.0,0,0,0,0,0,0,0,0,0,140,28,0.5537865766342602,0.11075731532685204,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3009924.0,0.0,3009924.0,3009924.0,6018818.0,0.0,6018818.0,6018818.0,No Label
147.32.84.165-209.85.143.27-4956-25-6,147.32.84.165,4956,209.85.143.27,25,6,10/08/2011 08:17:23 PM,9030046,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6644484424553319,1806009.2,2470363.6843780107,6010103.0,2.0,7657516.0,1914379.0000000002,2838773.600303131,6010103.0,2.0,0,0,0,0,0,0,0,0,0,140,28,0.5537070353794432,0.11074140707588864,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3019941.0,0.0,3019941.0,3019941.0,6010103.0,0.0,6010103.0,6010103.0,No Label
147.32.84.165-213.199.180.150-4032-25-6,147.32.84.165,4032,213.199.180.150,25,6,10/08/2011 07:46:54 PM,9013075,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665699553149175,1802615.0,2687186.866124405,6008768.0,8.0,9013066.0,2253266.5,2876465.2802146478,6008768.0,8.0,0,0,0,0,0,0,0,0,0,140,28,0.5547496276243125,0.11094992552486248,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3004299.0,0.0,3004299.0,3004299.0,6008768.0,0.0,6008768.0,6008768.0,No Label
147.32.84.165-212.117.174.7-3325-4506-6,147.32.84.165,3325,212.117.174.7,4506,6,10/08/2011 07:22:21 PM,9013224,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6656885482930415,1802644.8,2687177.531217318,6008677.0,9.0,9013215.0,2253303.75,2876445.8713729084,6008677.0,9.0,0,0,0,0,0,0,0,0,0,140,28,0.5547404569108679,0.11094809138217358,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3004538.0,0.0,3004538.0,3004538.0,6008677.0,0.0,6008677.0,6008677.0,No Label
147.32.84.165-195.248.234.8-2077-53-17,147.32.84.165,2077,195.248.234.8,53,17,10/08/2011 06:38:49 PM,59954,1,2,30.0,155.0,30.0,30.0,30.0,0.0,125.0,30.0,77.5,67.17514421272202,3085.6990359275446,50.03836274477099,29977.0,42376.90939650979,59942.0,12.0,0,0,0,0,0,59954.0,59954.0,0.0,59954.0,59954.0,0,0,0,0,8,16,16.679454248256995,33.35890849651399,30.0,125.0,53.75,47.5,2256.25,0,0,0,0,0,0,0,0,2.0,71.66666666666667,30.0,77.5,0,0,0,0,0,0,1,30,2,155,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-180.251.135.144-1897-6667-6,147.32.84.165,1897,180.251.135.144,6667,6,10/08/2011 06:44:41 PM,9012970,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657073084676861,1802594.0,2686730.3115883255,6007182.0,9.0,9012957.0,2253239.25,2875903.1185512696,6007182.0,9.0,0,0,0,0,0,0,0,0,0,140,28,0.5547560903897384,0.11095121807794768,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3005779.0,0.0,3005779.0,3005779.0,6007182.0,0.0,6007182.0,6007182.0,No Label
147.32.84.165-66.94.237.64-3223-25-6,147.32.84.165,3223,66.94.237.64,25,6,10/08/2011 04:54:08 PM,9013205,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6656899515766035,1802641.0,2687037.6363829556,6008183.0,8.0,9013197.0,2253299.25,2876272.348688649,6008183.0,9.0,0,0,0,0,0,0,0,0,0,140,28,0.5547416263138363,0.11094832526276725,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3005012.0,0.0,3005012.0,3005012.0,6008183.0,0.0,6008183.0,6008183.0,No Label
147.32.84.165-68.67.185.212-1325-80-6,147.32.84.165,1325,68.67.185.212,80,6,10/08/2011 04:10:32 PM,224922,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.783942877975473,74974.0,129840.59071415225,224901.0,10.0,224911.0,112455.5,159021.95112782385,224901.0,10.0,0,0,0,0,0,0,0,0,0,60,20,13.337957158481606,4.445985719493868,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,63534,0,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-46.4.59.250-2079-53-17,147.32.84.165,2079,46.4.59.250,53,17,10/08/2011 06:30:39 PM,505064,1,2,29.0,167.0,29.0,29.0,29.0,0.0,138.0,29.0,83.5,77.07463914933368,388.0696307794656,5.9398412874408,252532.0,317635.1945361219,477134.0,27930.0,0,0,0,0,0,505064.0,505064.0,0.0,505064.0,505064.0,0,0,0,0,8,16,1.9799470958136,3.9598941916272,29.0,138.0,56.25,54.5,2970.25,0,0,0,0,0,0,0,0,2.0,75.0,29.0,83.5,0,0,0,0,0,0,1,29,2,167,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-65.54.188.110-4138-25-6,147.32.84.165,4138,65.54.188.110,25,6,10/08/2011 05:14:36 PM,8931412,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717862752272541,1786282.4,2678210.13009254,6008492.0,9.0,8931400.0,2232850.0,2869540.3567079054,6008492.0,9.0,0,0,0,0,0,0,0,0,0,140,28,0.5598218960227117,0.11196437920454236,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,2922911.0,0.0,2922911.0,2922911.0,6008492.0,0.0,6008492.0,6008492.0,No Label
147.32.84.165-60.249.196.250-1826-6667-6,147.32.84.165,1826,60.249.196.250,6667,6,10/08/2011 06:41:49 PM,9013182,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6656916502961995,1802636.4,2687224.2645877735,6008858.0,6.0,9013172.0,2253293.0,2876506.5368884527,6008858.0,6.0,0,0,0,0,0,0,0,0,0,140,28,0.5547430419134995,0.11094860838269992,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3004315.0,0.0,3004315.0,3004315.0,6008858.0,0.0,6008858.0,6008858.0,No Label
147.32.84.165-62.205.163.37-2077-53-17,147.32.84.165,2077,62.205.163.37,53,17,10/08/2011 08:48:19 PM,258925,1,2,30.0,174.0,30.0,30.0,30.0,0.0,144.0,30.0,87.0,80.61017305526642,787.87293617843,11.586366708506324,129462.5,105376.58806632525,203975.0,54950.0,0,0,0,0,0,258925.0,258925.0,0.0,258925.0,258925.0,0,0,0,0,8,16,3.8621222361687746,7.724244472337549,30.0,144.0,58.5,57.0,3249.0,0,0,0,0,0,0,0,0,2.0,78.0,30.0,87.0,0,0,0,0,0,0,1,30,2,174,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-81.177.26.77-4674-25-6,147.32.84.165,4674,81.177.26.77,25,6,10/08/2011 05:57:25 PM,9012597,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657348597746022,1802519.4,2687093.458849785,6008626.0,9.0,9012588.0,2253147.0,2876373.894839241,6008626.0,9.0,0,0,0,0,0,0,0,0,0,140,28,0.5547790498121685,0.11095580996243369,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3003962.0,0.0,3003962.0,3003962.0,6008626.0,0.0,6008626.0,6008626.0,No Label
147.32.84.165-192.109.148.32-1108-25-6,147.32.84.165,1108,192.109.148.32,25,6,10/08/2011 08:42:29 PM,9011835,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657911513027036,1802367.0,2686876.8968717195,6008151.0,6.0,9011829.0,2252957.25,2876143.1563739865,6008151.0,6.0,0,0,0,0,0,0,0,0,0,140,28,0.5548259594189197,0.11096519188378394,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3003678.0,0.0,3003678.0,3003678.0,6008151.0,0.0,6008151.0,6008151.0,No Label
147.32.84.165-212.117.171.138-1428-65500-6,147.32.84.165,1428,212.117.171.138,65500,6,10/08/2011 06:24:36 PM,76,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52631.57894736842,25.333333333333336,31.77000681985028,62.0,6.0,68.0,34.0,39.59797974644666,62.0,6.0,0,0,0,0,0,0,0,0,0,60,20,39473.68421052631,13157.894736842105,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-65.54.188.72-4902-25-6,147.32.84.165,4902,65.54.188.72,25,6,10/08/2011 04:58:42 PM,9012950,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657087856916991,1802590.0,2687065.2834300473,6008387.0,9.0,9012939.0,2253234.75,2876320.8870365834,6008387.0,9.0,0,0,0,0,0,0,0,0,0,140,28,0.5547573214097493,0.11095146428194987,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3004553.0,0.0,3004553.0,3004553.0,6008387.0,0.0,6008387.0,6008387.0,No Label
147.32.84.165-74.6.136.65-4419-25-6,147.32.84.165,4419,74.6.136.65,25,6,10/08/2011 05:21:12 PM,9016188,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6654697084843395,1803237.6,2688406.7912041885,6011877.0,5.0,9016183.0,2254045.75,2877821.197702801,6011877.0,5.0,0,0,0,0,0,0,0,0,0,140,28,0.5545580904036163,0.11091161808072325,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3004306.0,0.0,3004306.0,3004306.0,6011877.0,0.0,6011877.0,6011877.0,No Label
147.32.84.165-66.94.237.64-2723-25-6,147.32.84.165,2723,66.94.237.64,25,6,10/08/2011 04:40:39 PM,9013337,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6656802025709235,1802667.4,2687218.67448628,6008777.0,4.0,9013333.0,2253333.25,2876489.9125442654,6008777.0,10.0,0,0,0,0,0,0,0,0,0,140,28,0.5547335021424362,0.11094670042848725,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3004548.0,0.0,3004548.0,3004548.0,6008777.0,0.0,6008777.0,6008777.0,No Label
147.32.84.165-77.238.175.247-2910-80-6,147.32.84.165,2910,77.238.175.247,80,6,10/08/2011 07:11:28 PM,47538,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,42.071605873196184,47538.0,0.0,47538.0,47538.0,0,0,0,0,0,47538.0,47538.0,0.0,47538.0,47538.0,0,0,0,0,0,40,0.0,42.071605873196184,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,65534,0,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-62.28.115.202-4997-25-6,147.32.84.165,4997,62.28.115.202,25,6,10/08/2011 08:18:57 PM,9589856,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625661115245109,1917971.2,2154038.879993859,5188454.0,4.0,9589852.0,2397463.0,2157258.0019364087,5188454.0,577546.0,0,0,0,0,0,0,0,0,0,140,28,0.5213842627042575,0.1042768525408515,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3823856.0,0.0,3823856.0,3823856.0,5188454.0,0.0,5188454.0,5188454.0,No Label
147.32.84.165-78.46.109.184-4999-25-6,147.32.84.165,4999,78.46.109.184,25,6,10/08/2011 08:23:10 PM,9013111,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6656968942244248,1802622.2,2687208.7801993913,6008833.0,6.0,9013105.0,2253276.25,2876489.912949157,6008833.0,6.0,0,0,0,0,0,0,0,0,0,140,28,0.5547474118536874,0.11094948237073747,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,64240,0,0,3004263.0,0.0,3004263.0,3004263.0,6008833.0,0.0,6008833.0,6008833.0,No Label
147.32.84.165-85.186.104.184-1526-6667-6,147.32.84.165,1526,85.186.104.184,6667,6,10/08/2011 04:16:56 PM,2931016,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3647144880819484,977005.3333333333,1692204.6900656945,2930995.0,10.0,2931005.0,1465502.5,2072519.369056053,2930995.0,10.0,0,0,0,0,0,0,0,0,0,84,28,1.0235358660614613,0.3411786220204871,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-206.222.227.2-1792-80-6,147.32.84.165,1792,206.222.227.2,80,6,10/08/2011 06:40:34 PM,19732,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,101.35819987837016,19732.0,0.0,19732.0,19732.0,0,0,0,0,0,19732.0,19732.0,0.0,19732.0,19732.0,0,0,0,0,0,40,0.0,101.35819987837016,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,44640,0,0,0,0,0,0,0,0,0,0,No Label
